# Constructed from biom file
#OTU ID	ERR3928931	ERR3928932	ERR3928933	ERR3928944	ERR3928945	ERR3928946	ERR3928988	ERR3928989	ERR3928990
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	0.006332383327395796	0.00592282829629136	0.02168297920769543	0.0018426386585590566	0.0014300232940901365	0.014641190100406327	0.010936218862956591	0.01374667061260728	0.011554373189345176
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	0.000685785536159601	0.0006914131485122122	0.0037408334735321187	0.0006486088078127879	0.00033277271623481164	0.0015850095705027033	0.0011086346471423788	0.00109499852027227	0.0011159833617026074
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.00020484503028143927	0.0002499083669321249	0.0001286530030579829	0.0001400405380504883	0.0002518280014749926	0.013573323482991369	0.002344300347603155	0.0023083752589523527	0.0019501527431772835
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	0.0	0.0	0.0024839925975041316	0.0	0.0	0.0022230430840525202	0.00018477244119039646	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.015630566441040255	0.017976741861317518	0.00039585539402456284	0.02392482034273079	0.019840448973351202	0.0012827831693475267	0.000103934498169598	0.00019236460491269607	0.0002930865394370484
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0.043979337370858566	0.0588284295758222	0.008243688580561521	0.0009139487746452921	0.00037774200221248885	0.0032909097014674773	0.03767048144769208	0.04718851731281444	0.03572274013369255
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group	0.01060741004631279	0.01671053946886142	0.016249863924708303	0.02155887230514096	0.019579627114680673	0.001558145001511132	0.013280519210559744	0.012118970109499852	0.016728477866329992
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__	0.00019593872461702886	0.00015827529905701243	0.00021772046671350955	0.0	0.0	0.0005574398065751032	0.00045038282540159135	0.000621485646641018	0.0002479963026005794
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	5.343783398646241e-05	0.0	0.009451047532336438	0.00035378662244333887	0.0	0.014406125121730078	0.01092467058538219	0.012488902042024267	0.018881536675271388
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group	0.00015140719629497685	0.00016660557795474993	0.014409136342494086	0.0001990049751243781	0.00015289557232410264	0.006366902851002384	0.013372905431154943	0.017978691920686594	0.011644553663018115
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__	0.0030637691485571783	0.0028156342674352736	0.003958553940245628	0.00234383637368712	0.001780783724716019	0.0007051949360287451	0.0006582518217407874	0.0006954720331459011	0.001375252223512304
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	0.011604916280726754	0.014069841058278632	0.02382059833542807	0.009301639948406118	0.0092097097682283	0.02024245273514893	0.007460187313062257	0.008182894347440071	0.008646052913392927
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__	0.0	0.0	0.0007521252486466694	7.370554634236226e-05	0.0	0.0003223748278988549	6.928966544639867e-05	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group	0.0	4.998167338642498e-05	0.00020782408186289549	0.0001990049751243781	0.0001439017151285672	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.005112219451371571	0.005664589650461497	0.0032460142310014152	0.0001105583195135434	7.19508575642836e-05	0.0012559186003559555	0.000727541487187186	0.000976620301864457	0.0016345210853220007
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.0008282864267901675	0.0008996701209556496	0.011925143744989954	0.0004201216141514649	0.0003957297166035598	0.002330501360018805	0.005439238737542295	0.012030186445693992	0.007360981163553561
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	0.0	0.00013328446236379995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma	0.0	0.0	0.0	2.9482218536944905e-05	4.4969285977677245e-05	0.006863897377346453	3.464483272319934e-05	0.0	2.2545118418234493e-05
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	0.008933024581403633	0.010054646629569158	0.004275238255465279	0.006139672010318777	0.007222067328014965	0.003660297525101582	0.0046539558624831105	0.0011097957975732466	0.0049148358151751195
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	4.453152832205201e-05	0.0	0.0	0.0007517965726920951	0.0010882567206597893	0.0	0.0001616758860415969	0.0003699319325244155	0.00018036094734587594
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	0.0007214107588172426	0.0006664223118189997	0.0003760626243233347	0.0002579694121982679	0.0002788095730615989	0.00012089056046207058	0.0003810931599551927	0.0007842556969517609	0.00040581213152822085
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0.06443712148200927	0.08121188897404286	0.06665215196888577	0.09225723235673484	0.1026019228866684	0.03456798414990429	0.04218585797928239	0.04421426457531814	0.0464091262639357
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured	0.0004185963662272889	0.0005664589650461497	0.0004948192425307035	0.0006928321356182052	0.0004137174309946307	0.00124248631586017	0.0005658656011455892	0.0005179047055341817	0.00042835724994645533
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	3.562522265764161e-05	0.0	0.0008016071728997397	0.0	0.0	0.00022163269418046274	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0.00020484503028143927	0.0002748992036253374	0.00015834215760982513	0.0	0.0	0.0	6.928966544639867e-05	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	0.0005700035625222658	0.0005248075705574622	0.001108395103268776	0.0	0.0	0.00040296853487356864	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	0.0003295333095831849	0.00030822031921628736	0.001108395103268776	0.0024470241385664273	0.002023617868995476	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97	0.0	0.0	0.0003067879303690362	0.0	0.0	4.029685348735686e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella	0.0002850017812611329	0.0002332478091366499	0.00020782408186289549	0.0	0.0	8.059370697471372e-05	0.0001616758860415969	0.0002219591595146493	0.00010145303288205521
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	0.0024225151407196296	0.0021575422345140116	0.0006234722455886865	0.004193845586880413	0.0022574581560793976	0.000953692199200779	0.0009123139283775825	0.0007694584196507843	0.001138528480120842
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Asteroleplasma	0.0	0.0	0.0	0.0	0.0	0.01721347258134927	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39	7.125044531528322e-05	5.831195228416247e-05	0.02188090690470771	5.159388243965358e-05	0.0	0.0029551025890728368	0.0	0.00010358094110683635	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__UCG-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0001616758860415969	0.00025155371411660256	0.00018036094734587594
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillospira	8.015675097969363e-05	6.664223118189997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.013127894549340933	0.015186098430575456	0.016596237394479796	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus	0.0	0.0	0.0	0.00033904551317486643	0.0006025884321008751	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	0.0026451727823298896	0.0019909366565592614	0.025631636763090444	8.107610097659848e-05	3.59754287821418e-05	0.01848953960844891	5.774138787199889e-05	0.0	0.0001465432697185242
d__Bacteria;p__Firmicutes;__;__;__;__	0.0	0.00010829362567058746	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	0.010696473102956893	0.012395454999833395	0.01847655051609647	0.0008328726736686935	0.0006745392896651587	0.005916921320393566	0.0031988728881087386	0.0044243859129920095	0.003156316578552829
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus	5.343783398646241e-05	0.0	5.937830910368443e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	0.0	0.0	0.0009302601759577226	0.0013340703887967569	0.0011961830070062148	0.00014775512945364183	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	0.00398111863199145	0.004681616740528473	0.0036121804704741358	0.016694306246545054	0.018644265966344987	0.011820410356291347	0.002136431351263959	0.0007990529742527375	0.0021868764865687457
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0.0	6.664223118189997e-05	0.0	0.0	5.39631431732127e-05	6.71614224789281e-05	6.928966544639867e-05	4.439183190292986e-05	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0024670466690416815	0.0018076705208090367	0.0007719180183478975	0.001400405380504883	0.0008094471475981904	0.013076328956647301	0.0007737345974847852	0.00105060668836934	0.001149801039329959
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0.0014071962949768436	0.001074605977808137	0.0021871010519857095	5.159388243965358e-05	0.0	0.00040296853487356864	0.0007852828750591849	0.0010210121337673869	0.0005298102828285105
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	0.0005432846455290345	0.00031655059811402486	0.00034637346977149246	0.0	2.698157158660635e-05	0.0019006682561536654	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0.0	0.0	0.0	0.0014446287083103003	0.0012051768642017502	0.0005372913798314248	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium	0.0	4.998167338642498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39863865048831e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma	0.0	0.0	2.9689154551842214e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group	0.0	8.330278897737497e-05	0.03201480499173652	0.0	0.0	0.0	0.0	0.0	5.6362796045586227e-05
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	0.0	0.00012495418346606245	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	0.0003295333095831849	0.0006497617540235247	6.92746939542985e-05	0.00040538050488299245	0.00017088328671517353	0.0061587024413177075	0.009642811774623814	0.009736608464042616	0.006402813630778595
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.004996437477734236	0.002923927893105861	0.007125397092442131	6.633499170812604e-05	0.0	0.0015782934282548104	0.0010739898144191795	0.00109499852027227	0.0009694400919840831
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.0061364446027787675	0.01121255539635467	0.005977416449770899	0.014313617099686751	0.009569464056049718	0.0005843043755666746	0.0007621863199103854	0.0009174311926605505	0.0009468949735658487
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Raoultibacter	0.0	0.0	0.0	0.0	0.0	0.0	8.083794302079845e-05	0.00011837821840781296	0.0001690883881367587
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.005602066262914143	0.004506680883675986	5.937830910368443e-05	0.019988944168048646	0.010657720776709508	0.002726753752644481	5.774138787199889e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0003295333095831849	0.0004415047815800873	0.00034637346977149246	0.0001990049751243781	0.00020685871549731534	0.0004499815306088183	0.000207868996339196	0.0004439183190292986	0.0002930865394370484
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor	0.0	9.163306787511245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	0.0004185963662272889	0.0003831928292959248	9.896384850614071e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	9.796936230851443e-05	0.0002249175302389124	0.0	0.0	9.893242915088995e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group	0.0009707873174207339	0.0010329545833194496	0.000702643324393599	5.896443707388981e-05	0.0	0.000953692199200779	0.00034644832723199336	0.0004143237644273454	0.0002479963026005794
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0.005076594228713929	0.006680883675985472	0.010143794471879422	0.00015478164731896074	0.00011692014354196084	0.0004701299573524967	0.007529476978508655	0.011675051790470554	0.00835296637395588
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__uncultured	0.0	0.0	0.000138549387908597	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella	0.0	0.0	0.0	0.0	0.00022484642988838624	7.387756472682091e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0.0	0.0	0.0	0.0008549843375714023	0.0006655454324696233	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	0.004194869967937299	0.005181433474392723	0.003196532306748345	0.004695043302008476	0.004128180452750771	0.00243795963598509	0.0011779243125887775	0.0021308079313406333	0.001702156440576704
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	0.0	0.0	0.0	0.0	0.0	2.686456899157124e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	0.0	7.497251007963746e-05	4.9481924253070355e-05	0.0005306799336650083	0.000260821858670528	0.00011417441821417777	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio	6.234413965087281e-05	9.996334677284996e-05	0.000138549387908597	0.0001105583195135434	8.094471475981904e-05	0.3483125692602169	5.774138787199889e-05	8.878366380585972e-05	0.0001239981513002897
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	0.008505521909511935	0.014086501616074106	0.012509030451176186	0.01734291505435784	0.013886515509906733	0.009194398737365257	0.031584539165983395	0.014368156259248298	0.03007518796992481
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor	0.0	4.165139448868748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group	0.0026718916993231207	0.0027073406417646865	0.013122606311914259	0.0026312880044223326	0.0027161448730517058	0.0005440075220793176	0.002505976233644752	0.0013169576797869191	0.0021868764865687457
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	0.05329533309583185	0.06995768218319949	0.01086623056597425	0.05552975861433573	0.07689747902182809	0.002686456899157124	0.04487660665411754	0.04832790766498964	0.0401303107844574
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	0.0	0.0	0.008352548813918276	0.0	0.0	0.0	0.0004965759356991905	0.0006806747558449246	0.00031563165785528286
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	0.0007570359814748842	0.0008496884475692247	0.0	0.00021374608439285057	0.0	0.00016118741394942744	0.00039264143752959247	0.0	0.00039453957231910363
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.00029390808692554327	0.0003915231081936623	0.00029689154551842213	8.107610097659848e-05	6.295700036874815e-05	6.71614224789281e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-008	0.0	0.0	4.9481924253070355e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea	0.00928927680798005	0.014186464962846956	0.013132502696764872	0.013200663349917081	0.011754971354564832	0.007367608045938413	0.008996108230457427	0.006259248298313111	0.008984229689666445
